87	2	8	4	41	26.17134767	24.40903521	24.61768385	24.91297414	25.76499571	26.55087036	26.98594493	27.57831557	27.71322513	27.55699608	26.71084534	25.66982686	25.07196696
88	2	9	4	42	23.51249228	20.86004057	21.80176205	22.96249346	24.72782698	25.50823941	25.18233428	24.30684674	24.65272689	24.76983141	23.57962457	22.39013646	21.64127648
89	1	7	2	43	11.93411388	-0.917509838	3.115420126	7.232060519	12.69943775	15.7721142	18.38096206	21.82335785	23.00426033	17.6380132	12.54515294	7.171555765	1.679104248
90	1	7	1	44	1.532191983	-4.094190197	-3.424229155	-3.271358872	-0.37315129	3.370912276	5.215952333	8.615833369	7.35056591	5.448601667	1.996909386	-1.84279921	-2.748500531
91	2	5	3	45	24.68502196	17.03426337	20.41725294	24.79874726	29.51907398	31.48902436	31.03003022	27.40957692	26.49025262	25.87070543	24.14227719	20.8533642	17.50136816
92	2	5	3	46	25.47353766	25.47106785	25.36671601	25.59819787	25.83319916	25.96798221	25.61346516	24.93919891	25.09928624	25.38943303	25.65897432	25.63190342	25.46472738
93	2	6	4	47	19.01002942	7.435613627	8.589906308	13.80210938	18.41969527	24.60878337	26.7707252	30.45906491	28.60724679	25.58584763	19.54599048	12.29255378	9.23681476
94	2	6	4	48	24.78595132	11.09507002	13.55087304	18.43595672	23.29287752	30.22235276	32.64609176	36.91949723	36.95048431	32.99646593	26.86742192	18.14761392	13.21100681
95	1	7	1	49	9.744696908	6.205198296	5.862602919	6.596438379	7.908237871	10.98974281	12.26679581	14.71548279	14.20426951	12.5218157	10.08947762	7.108368233	6.961601071
96	1	6	4	50	21.09451767	12.60086201	14.50758303	16.66281253	20.0328074	24.14881729	25.34545261	27.55242539	27.347992	25.85358689	23.39127901	19.24067384	14.82291482
97	1	7	1	51	12.84197426	3.914952839	5.545124819	7.708779418	11.43951629	14.03027005	16.93450078	22.01114041	22.27513584	18.02123022	14.26553268	9.118123306	5.551711585
98	2	8	4	52	26.66912204	25.11893159	25.11183265	25.24033308	26.05557389	26.8307177	27.17858241	27.86762327	28.12858223	28.0985707	27.41728649	26.56542775	25.97939633
99	1	4	1	53	11.83532697	0.280071466	0.825369337	4.77605491	10.04919246	15.24580993	16.61319593	22.60951661	23.58563184	20.02084508	14.48171979	8.200235034	3.271754478
100	2	6	4	54	20.81179396	9.860406429	12.46186924	15.90608554	20.25206622	25.41181357	26.94264613	29.50486638	29.22158556	26.90657359	22.74072113	16.65171273	11.86340261
101	2	6	2	0	8.465513448	-9.121495291	-7.606844921	-0.162409442	9.967756683	17.12253348	19.92840465	25.65744446	23.70949798	17.14854785	8.584135221	-1.349686641	-6.008765501
102	2	1	4	55	25.27799287	25.87452845	26.76083246	27.20130232	25.89539861	24.7443429	24.50905027	23.75492515	24.22862414	24.936623	25.59661273	25.13269476	25.04570159
103	2	11	3	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
104	2	4	3	0	6.542209826	-10.650493	-7.99973083	0.510519109	7.531556064	13.09722781	15.02292947	21.19490351	20.56108667	15.40669517	8.548236194	-0.16439101	-7.382608611
105	1	4	3	56	11.9598915	-1.884763213	0.214872848	6.206981067	11.76606361	16.33191992	18.16039964	24.14609806	24.63477385	19.60581787	13.81159276	7.11802302	0.817246746
